date_raw,sender_name,text
ek ago,Raquel ***********,Pede pa po mag apply ng scholarship?
ek ago,Marilyn ***********,Riyadh po
ek ago,PJ ***********,ano po pala nakukuha naming benifits sir sa owwa?
ek ago,Fe ***********,From Thailand Po..bakit Po Kaya nakarecord yong 10k na cash assistance diko Naman Po nakuha yon
ek ago,MayGie ***********,Goodevening po..may concerned po ako isa po ako ofw sa hongkong.. ngayon naka bakqsyon ako pina bakasyon ako sa new amo ko.. noong August 3 po uwi ko at noong August 24.kahapon po ay bigla lqng niya ako eterminate.. Dahil may nalaman siya tungkol sa ak… See more
ek ago,Louie ***********,SAN NA ANG DOLE-AKAP
ek ago,Rosie ***********,Watching from riyadh
ek ago,Reynaldo ***********,"Nagalit Yung nka pin
Hindi nabasa"
ek ago,Anemarie ***********,Hi po gd evening sa lhat ask ko lang saan at paano mk avail ng froof ng retirement ng ofw thanks have a nice evening everyone
ek ago,Rhea ***********,RHEA JUDY F. MANILAG PO COMPLETE NAME KO PO .. NAG MESSAGE NA PO AKO SA INYONG OWWA KABAYAN HELPLINE PO .. SANA PO MAY UPDATE NA PO SA CONCERN AT HINIHINGING TULONG PO ..
ek ago,Jun ***********,nabasa po ba ang comments ko sir and mam
ek ago,Kylle ***********,Pa-Shoutout naman po. Hehe
ek ago,Dann ***********,Good evening po matagal na po akong dumating 2013 pa po bali 16 years po ako nagtrabahu sa abroad. May makukuha po ba akong assistance kahit pangkabuhayan. Maraming salamat po sa tugon
ek ago,Dann ***********,"GOOD EVENING PO, MAY MAKUHA PO BA AKONG AYODA 16 YEARS PO AKONG OFW UMUWI PO AKO NOONG 2013"
ek ago,Airene ***********,Hello
ek ago,Shine ***********,pwede na b mg walk in po?
ek ago,Dhonna ***********,"Hello, magtatanong po sana ako regarding dun po sa BALIK PINAS HANAPBUHAG PROGRAM, sabi po ng local owwa dito sa probinsya namin nag stop na daw po ang cash assistance. Paano po ako makaka avail? 2020 po ako napauwi ng pinas dahil sa pandemic. Saan po … See more"
ek ago,Cherry ***********,OWWA mobile apps nagregistered ako sabi wait message sa email 2weeks ago pa wala naman message
ek ago,Marie ***********,Odsp po pede ba sa private school?
ek ago,Odienac ***********,Derektang akyon talaga
ek ago,Melrose ***********,"Sir/madam,"
ek ago,Cherry ***********,OWWA mobile app nagregistered ako sabi wait ang message sa email ko until now wala 2 weeks na un
ek ago,Celesty ***********,"Magandang gabi po OWWA, tanong po, ano po ba ang dapat gawin ng isang namatayan sa ibang bansa? Ang namatay po ay babae, single sa application nya, pero may 2 anak na magkaiba ang ama, ang unang asawa ay nasa bisaya (patay na daw) ang pangalawang asawa… See more"
ek ago,Enjaz ***********,"Tanong q lang po mga sir, solo parent po aq may limang anak aq lahat po nag aaral maka avail po bah ang mga anak ko sa educational assistance...May 4ps po aq pero hindi q pa na claim mula nung naapbruhan un dahil andito aq sa Saudi.. so ito lng po ang … See more"
ek ago,Cherry ***********,OWWA mobile apps nagregistered ako 2weeks ago until now walang email
ek ago,Lehm ***********,Bakit d nasusunod ung nsa kontrata???
ek ago,Melinda ***********,Dahil sa gov’t to gov’t po ung mga worker ay hindi po nila nahahawakan ang kanilang mga sahod. Ung broker po mismo ang ngpapadala sa isabela capitol then cla din po mgdistribute sa family ng worker. Pero un nga delay na nga lng hindi pa buo. Sana po ma… See more
ek ago,Jaz ***********,Good day po. Pwede ko po ba mai apply ng scholarship ang kapatid ko? Magkaiba po kami ng apelyido since sinunod po ng mama ko sa surname niya. Magkaiba rin po kami ng pangalan ng mother. Dependent ko po ang kapatid ko. Breadwinner po ako sa family. Kay… See more
ek ago,Stephy ***********,watching from SAIPAN...Sir follow up naman po yung inilalapit namin kay Atty.Millar tungkol sa pinsan ko na matsakit sa JEDDAH .di na po siya makalakad dahil need po operahan sa spinal nya.3 months na po walang work at di rin binayaran ng employer nya… See more
ek ago,Rex ***********,Meron po bang benefits ang isang ofw na mag reresign na sa pagiging ofw kasi po matagal na akong ofw mula pa ng 1979 nasa Brunei po ako tapos Dubai tapos Lebanon at ngayun Saudi Arabia at plano ko na po mag pahinga na dahil senior citizen na po ako '… See more
ek ago,Refinnej ***********,"Sir ma'am,nsa Saudi Po ung kuya q 11 yrs n Po sya dun hnd n po sya makauwi ng pinas,TNT Po sya for 11 yrs sana Po matulugan nyo Po sya,hirap n hirap n po sya dun ma'am sir,wla n po sya trahabo,kung Saan2 n Po sya nkikitulog"
ek ago,Bernadette ***********,Watching from Qatar
ek ago,Harvee ***********,sir ano po unang process po pede gawin tulong na po smen ng mga ank ko mkuha ko po pinaghirapan ko po sa saudi 2 buwan na sahod salamat po
ek ago,Jen ***********,Ayaw ako tulungn ng agency ko mkaalis dito sa amo ko hnggt d daw ako minmltrato dito overwrk walng phinga
ek ago,Helstin ***********,Hi Po sir Arnel god bless po
ek ago,Jnalyn ***********,Sana nman po mga sir at mga maam taasan na ang sahod dto sa saudi at kng ma approved man ang taas na sahod dito sa a kming mga luma na andito ma sure na mkatanggap kmi na taas na sahod kc karamihan mag depende prin sa amo at ang ending kming mga luma n… See more
ek ago,Mirasol ***********,"Pwd po bang mkahingi din ng tulong para sa isang ex ofw na ngayon may cancer of the brain,at matagal ng nag aantay na maoperahan,sana ma operahan nmn po sa lalong madaling panahon.more than 20yrs na nag sakripisyo.isang single mom,BIGYAN PO NG PANSIN,N… See more"
ek ago,Elaine ***********,Hello po sir nais kulang po itanong tungkol po sa cash assistance ng bagyong Odette ang qualified po akong mkatanggap ng 3k pero d nkatanggap anak ko dahil wlang cenomar. So ngayon po ano na mangyayari sa pera Owwa caraga region. Ang gusto po nila pont… See more
ek ago,Ummih ***********,Kapayid ko po inaapi ng amo nia sinasatan palipat lipa ng amo unag amo no 1yer lwnag sahod kawawa nmnlo cya pauwiin na kng po sya 4 years na sya dyan sa saudia jedda dtai ngyaon nsa Taif na namn OWWA Overseas Workers Welfare Administration Owwa Fully n… See more
ek ago,Dhem ***********,"Good day po sir arnel watching form saudi po,, wala po akong anak sir , so pwd ko po ba ipa apply ang pamangkin kong ampon na college na ngaun kung pwd cya maka avail sa scholarship sir.. ako po mismo nag papaaral sa kanya po.. sana 20 yrs na po akong … See more"
4 days ago,Nene ***********,Ilang taon na ako ofw more than 27 years pero I don't get any benifits from owa. Kesyo may kota lng ang scholar ng students kada region. Sus! Ano brnifit makukuha ko po. Hindi porke ofw po mapera na. Paano naman kkng hindi ganyan ka talino anak mo tapo… See more
ek ago,Jozensigh ***********,Watching from kuwait
ek ago,Malou ***********,"Sir Arnel, bakit po hanggang ngayon ay di inaaksyunan ng OWWA Calamba,ung sa mga benifits ng mister ko? ni singkong duling ay wala pa kaming natatanggap hanggang ngayon. More than one year na po sa pilipiinas ang mister ko. Mr.:Vevincio C. Dele Cruz, … See more"
ek ago,Lilibeth ***********,sir/maam ask ko lang po sana kung pwede po talaga i hold ng agency ang passport ng aplikante kahit na po expired na lahat ng papers at gusto ng mag backout kasi almost 8monts na po wala nangyayare sa papers namin ayaw bigay yung passport namin kailanga… See more
ek ago,Conrad ***********,"Ako po ay dating OFW for 25 years umuwi Lang po kami ng family ko dahil sa pandemic non May 21, 2020 may tatlo po akong anak na nag aaral na dito sa Pinas at wala po kaming pinagkakakitaan ngayon. Sana po ay má qualified ang akin mga anak na isang coll… See more"
ek ago,Ceriza ***********,Kung sino man po ang head ng owwa sana mabigyan nyo nang pansin angbrekalamo ko... Need ko talaga ang pera para sa mga bata ko sir. Nag apply po ako ng dole akap assistance noong august 18 2021 hangang ngayon hindi pa ako nakatanggap pasukan na po... H… See more
ek ago,Joanna ***********,Mam/sir paano po mgrenew Ng true online Ng owwa ns Dubai po aqu wla po aqung off s trbho gusto po mgrenew Ng owwa true online
ek ago,Deding ***********,Hi hello sir tulungan nyo Po kame sir makuha ung end of contract ko Po sir at plane ticket mag 7 years na Po Ako walang owe KC mahal daw Ang ticket sir Ako Po Pala SI DEDING herbolingo from qatar uuwe napo Ako sa Sunday pero Wala po ung ticket ko na un… See more
ek ago,Jen ***********,Ayaw ako tulungn ng agency ko kc d p daw ako minamaltrato dito sa amo ko
ek ago,Babylin ***********,"Mapagpalang gabi po follow up ko lng po burial ni EDGAR IGNACiO Magracia nung march 18,2022 po Ko ngpasa ng mg requirementa sa owwa trece maraming salamat po sa inyong pagtugon"
ek ago,Bebz ***********,"Sir, X OFW po ako 13yrs po akong ngtatrabaho sa Dubai at napauwi ako last 2020. Ask ko lang po kung makakuha po ba ako ng rebates sa OWWA dahil active po ako dati sa pagbabayad ng OEC everytime mgbabakasyon ako. At meron po akong mga resibo. Salamat po!"
ek ago,Markdharil ***********,Sna po mapansin nyo aq sir Isa po aqng ofw dati s Qatar distress ofw po aq at humngi po aq dati nang tulong Jan s OWWA NUNG 2020 peo hanggang ngaun wla parin balita... At dahil po s kahirapan pumunta aq ulit D2 s Saudi Yung amoq po na lalaki natatakot … See more
ek ago,Harvee ***********,"sir ano po unang process pede gawin malking tulong po smen kung mkha ko po,2 buwan ko po sahod na pinghirapn ko po salamat"
ek ago,Grace ***********,Hello po sir ano pwd ko po ba Itanong ang dole akap na mga na approve. Sabi kc 3rd and 4rt week ng August sila magsesend sa mga na approve pero pa po nkakatanggap.gang ngaun.matatapos n po ang August.sana mapansin ang chat ko .waiting padin po kmi ng r… See more
ek ago,Mongay ***********,977 red cressent emergency hotline po nila Jan po nag work amo Kong lalaki
ek ago,Mitzi ***********,Sir ask lang po about sa ODSP Scholar. Kelangan po ba muna bayaran yung tuition bago e refund ang scholarship fund? Or okay na po basta naka enrol na?
ek ago,Melinda ***********,Mga sir sana mapansin nio po ung aking message patungkol dun sa mga worker na npunta sa south korea ung tungkol po sa knilang salary na delay na nga lng nd pa buo. At ung mga worker mismo eh nd man lng mahawakan ung kanilang sahod dahil pinadala mismo … See more
ek ago,Cire ***********,OWWA Overseas Workers Welfare Administration sir mag lima buwan na po kami wala sahod baka namn po matulungan nyo ko *******
ek ago,Ammarah ***********,"Good pm po, ask ko lng po kung pwd po ako makakakuha ng finacial, asestance, pag uwi ko sa dec, enoperahan po ako ng acute apendicitis, dito sa saudi hail, noon jun 8. Po eh uuwi ako sir wala po akung ipon dito, isa po akung single mom, 3 po anak ko la… See more"
ek ago,Pasco ***********,Sir dati po my reputation po ako...dahil amo ko ng papakita po ng ari...pero sa hirap ng buhay sa pinas... bumalik po ako sa amo ko..mabait naman amo ko babae wala akung problema kasi ang employees ko babae po...ngaun po ngpakkta po dya ng ari sa hara… See more
ek ago,Rita ***********,Sa Riyad bahay kalinga po yung pamangkin ko si Joyce Cruz po kailan po kaya siy makakauwi
5 days ago,Mabel ***********,single parent po ako sana po mka avail po ung mga anak ko sa cash assistance nyo
ek ago,Lovelyndc ***********,"sir good day po sa enyong lhat mga sir.. sir ofw po ako dito sa Qatar mg 8 years na po sa September 13,2023..sir ng paalam na po ako sa amo ko uuwe ng December but nakiusap po amo ko puwde uuwe ako pagkatapus ng Ramadan so un po usapan nmn uuw… See more"
ek ago,Ytsirhc ***********,I'm watching Doha Qatar
ek ago,Harvee ***********,OWWA Overseas Workers Welfare Administration hello po gud pm po mtgl na po ako ngmmssage dto sa owwa at ngco2mmnt sana mapansin nio po ako 2 buwan po ako di pnasahod ng amo ko sa saudi bago po ako umuwi last yr.gang naun po di pa po kme mkablik abroad … See more
ek ago,Ysah ***********,ASK KO LANG PO
ek ago,Petnel ***********,"Paki heck daw Po sir,,record Ng anak ko para sa scholarship Ng Puerto princesa Palawan owwa po"
ek ago,Melinda ***********,Good pm sir. Meron lng po akong concern dto tungkol sa manugang ko na pinalad na makapunta ng south korea sa tulong ng doble particularly in Isabela. Pero po ang naging problema delay na nga lng po ung sahod nd pa nila binibigay na buo. Ang rison po n… See more
ek ago,Nel ***********,"Maam/sir baka po pwede nyo tulungan yong mama kopo nasa abroad di po sya napapasahoran ng 6month na po,tapos d rin sya inaasikaso ng agency nya sana po matulungan nyo kami para po maka uwi na yong mama kopo,hinalungkat narin po mga gamit nya ng amo nya… See more"
ek ago,Sebina ***********,Mga sir and ma'am ask lang po ako Yung papers ko papunta sa Oman ok na LAHAT ng papres ko pro Kuwait po Ang nanduon sa papelis ko po sir tas nag ask ako Sabi agent sila na bhala duon mag change nagtaka ako . bakit Yung jobsite ko po Oman bakit Kuwa… See more
ek ago,Nerissa ***********,Hello po sis
ek ago,Jaime ***********,Maraming beses na po ako nag msgs at nag comment sa inyo e parang ang ina actionan nyo lsng yung mga gusto nyo actionan mula pa ng mag umpisa 2022 at matatapos na ang 2022 e hindi nyo man lang nabasa o natanong ang mga comment ko.ang ihinihingi ko po n… See more
ek ago,Neto ***********,Sino po ang in-charge dito sa e-Card system na to? External contractor po ba ng OWWA or internal staff mismo ng OWWA ang humahawak?
ek ago,Rogelisa ***********,good afternoon mga sir/maam pahelp po sa kasama ko nasa qatar kami kasama ko pinakulong ng amo namn pinagbintangan lng po cya at pina lie detector test cya pumasa namn cya kasi wla namn tlaga cya ninakw kaya nandoon na cya sa embassy shelter bumili … See more
ek ago,Jane ***********,hello po sir arnel tulongan nyo po ako sir parang awa nyo na gusto ko ng umalis dito sa amo ko dahil hindi ako pinapakain ng tama puro tinapay lang at noodles over work puyat at gutom kaya po nag kasakit na ako ngayon ng hihina po katawan ko sana po si… See more
ek ago,Nylyoj ***********,Paanu po please gusto kuna po umowi
ek ago,Juvy ***********,Hello po sir/mam gud day ung kApatid q namatay s Qatar pero nauwi n po ung bangkay dto s pinas naaksidente po CIA Doon at wla po balita s Kaso Nia eh.. my tatlo anak naiwan ang kua q ung dalawa po college ung ISA magcollege n po..ngyn nhirapan ung hipa… See more
ek ago,Dann ***********,"GOOD EVENING PO SIR ARNEL AT SA LAHAT,. MAY MAKUKUHA PO BA AKONG AYUDA 16 YEARS PO AKONG OFW PINAUWI PO AKO NOONG 2013. SALAMAT PO SA TUGON"
ek ago,Dann ***********,GOOD EVENING PO MGA SIR/ MAAM. MAY MAKUKUHA PO BA AKONG AYUDA 16 YEARS PO AKONG OFW AT PINAUWI PO AKO NOONG 2013. SALAMAT PO SA TUGON
ek ago,Tin ***********,de na po ako babalik.
ek ago,Nylyoj ***********,Paanu po please
ek ago,Grandy ***********,Papaano po mag login sa mobile app
ek ago,Evilo ***********,Ako nakakuha po ng rebate 1300 since 1996 member po ako ng OWWA Overseas Workers Welfare Administration pero yun pong livelihood wala pa nagapply na ako sabi ng staff ng owwa sa Antipolo ibibigay ang links antay po ako ala nman inactive owwa po ako d… See more
ek ago,Josie ***********,Gandang hapon from ksa
ek ago,Inday ***********,Watching po in kuwait
ek ago,Ceriza ***********,Sir good eveningvpo isa pp akong dating ofw... Nag apply po ako ng dile akap dito sa iloilo city.. Noonh agust 18 2021..hangang ngayon po hindi pa po ako nakatanggap ng akap assistance... Single mothwr po ako sir.. Need ko po talaga ang pera pambili ng… See more
ek ago,Elpusac ***********,"Sir Arnel umuwi po ako nuon August 21 dito sa Pinas my sakit po ko ngayon, Sana mapansin nio po ako sir Ito po # ******* sna mapansin nio po ako salamat..Dto ako MANILAay sakit po galing Hong Kong"
ek ago,Cherry ***********,Another option ng OWWA mobile apps
5 days ago,Edith ***********,"Mgandang gabi po,paano po kami n mga ex ofw kulang ang 3mos s loob ng 5yrs n paninilbihan s amo ni singko wala man lng nkuha,nkadlawa contrata wl vacation fee at no increase salary kaya sa patatlo contrata hindi n po aq bumalik oc dapat 2vacation fee m… See more"
ek ago,Nool ***********,Good day po sa inyo sir/mam sana matolongan nyo po ako na mapaowe napo sa pinas tapos napo kontrata ko noong july 20 2022 hnde ako mkaowe sa pinas ayw ibigay ang passport ko pate sahod ko na dalawang bowan kalahati at overtime ko na apat na bowan na ka… See more
ek ago,Jhoyhan ***********,Gd pm po watching for Saudi Arabia aljoufsakaka
ek ago,Bai-mina ***********,dole akap po region 12 kailan po sir ?
ek ago,Pasco ***********,Sir tankng lang po ako sir..dati po my repatriation napo ako dahil ngka problema ako sa amo ko lalaki na ngpa kita ng ari...mabait po amo ko babae lalaki lang my problema ngpapakita ng ari..ayaw ko na sana bumalik kaya lang hirap sa pinas..kaya napilit… See more
ek ago,Harvee ***********,salamat po sir taga manila po ako tayuman tondo
ek ago,Ryco ***********,Ofw po in Malaysia.18 years.
ek ago,Dorothy ***********,Good day po Sir Arnel and Team
ek ago,Del ***********,gud pm po sana po matulongan niyo po kami makontak po yung kapatid po namin na ofw sa Riyahd KSA po. nag Message napo kami sa Helpline niyo po. mag iisang buwan napo kasi naming di makotak kapatid po namin na si Jennifer Bactol Quebec Subrang nag aalal… See more
ek ago,Rosie ***********,From riyadh Saudi Arabia
ek ago,Jeanette ***********,Hi po
ek ago,Boyong ***********,bakit may paayuda na ang dswd paano mga ofw
ek ago,Azirtsed ***********,"Sir /Madam Ako po si Gemaima A. Destriza 11 years ng OFW dito sa Abu Dhabi, nag apply po anak ko sa Scholarship nakaraang buwan Umaasa ako makuha po anak po pero hindi nakasama sa listahan...MALAKING TULONG NA SANA KASI DALAWA PO ANAK KO NASA KOLEHIYO… See more"
ek ago,Elpusac ***********,"Gandang Gabi po, sir ma'am Dto na ako sa Pinas, Nuong August 21 break contract po,now dito po ako sa Manila my sakit po ako 4yrs 10 months po sa amo ko"
ek ago,Rhea ***********,NAG MESSAGE NA PO AKO A INYONG OWWA KABAYAN HELPLINE PO. MADAMI PO KAMI DITO NATINGGA AT WILLING NA PO KAMI MAG FINAL EXIT PO TALAGA. SANA PO MATULUNGAN NYO PO KAMI FOR REPATRIATION PO . KINAUSAP KAMI NANG ISANG SAUDIAN DITO PO KAHAPON AT PAGBABAYARIN … See more
ek ago,Juliet ***********,"NAMATAY PO SIS KO NUNG SABADO SA ABU DHABI MAY 2 ANAK PA PO SYANG NAG AARAL. KASO PO IN ACTIVE SYA SA OWWA
PWEDE PA PO BANG MAG APPLY NG SCHOOLARSHIP??"
ek ago,Jeanette ***********,Medyo madilim
ek ago,Favila ***********,Gud pm mam sir watching here in Saudi arabia.
ek ago,Lourdes ***********,Watching in oman
ek ago,Jay-r ***********,Gud eve po from japan
ek ago,Jonalyn ***********,"Hi po watching from saudi Arabia,"
ek ago,Ytsirhc ***********,dto po ako Doha Qatar
ek ago,Anabel ***********,Watching for singapore po
ek ago,Marife ***********,Watching from.kuwait
ek ago,Soledad ***********,Watching in bahrain
ek ago,Kenkylie ***********,"Good day po,, nde po sna poro lng slita po kc lalo n dto s hongkong about a covid assistance,, ang hrp ang dmi kong totolong po wagna pahirapan ang ofw,, katulad ng pagkoha ng assistance sa covid dpat ung medical certificate or isolation order letter … See more"
ek ago,Catherine ***********,Watching from KSA
ek ago,SnipperAurora ***********,Good evening po watching from Abu Dhabi
ek ago,Zakira ***********,Sana po mabigyan pansin po yung dole akap ko na almost 2 years na po dahal wala pa daw pondo
ek ago,Lenny ***********,Sir good pm po.. sana po matulongan ako ng repatriation pag owi ko ng pinas. Kasi po 8months pa lng po ako dito sa kuwait..pero nagkasit po ako namamga po tuhod ko. Di ako makkalakad ng maayos.. pero trabaho padin ako dito. Nagpa alam po ako na oowi… See more
ek ago,Gem ***********,"I'm waching in Philippines
p0"
ek ago,Emanuel ***********,Doleakap region4a
ek ago,Emanuel ***********,Doleakap region4a
ek ago,Emanuel ***********,Doleakap region4a
ek ago,Arbaya ***********,Good evening po ano po update nong sa kaibigan ko na gsto umowi na ayw payagan ng amo tapos kinu kuha pa cp nya sa kaniya at pina pahiram lng sya kada araw isang oras.3:30pm dto oras sa saudi pina pahawak sa kaniya cp.
ek ago,Lovelyndc ***********,sir ask ko din po paqno po vha makuha ung end of service pg tapus na ng contract kc po 4 years and 2months po bago ako pinauwe ng amo ko tas wla po cla binigay sakin na khit po ung 13 month pay po wala po.. last 2019 po ako uwe then bumalik po ule… See more
ek ago,Prince ***********,Bkit HND nkkareniw Ng owwa ung walng ikama my pasport nmn
ek ago,Ofelia ***********,Watching from bahrain
ek ago,Mary ***********,Watching po sa kuwait
ek ago,나토나토 ***********,"Good day po ... sana mapansin po .. hindi lng po para saakin kundi para sa kapwa ko ofw na nagwowork sa bahay ..sana po maisa isa ung agency dto sa buong saudi na makausap at kamustahin yung mga kasambahay na hindi nabbigyan ng day off, maayos na pagka… See more"
ek ago,Ofelia ***********,Watching from bahrain
ek ago,Maribeth ***********,"Good morning Po ako Po c Maribeth Saga Tanong klng kung bkit wlng binigay Ng AMO ko pag uwe ko noong may wla Po cya nnabigay 2years and 5 month Ako doon sa kanya ,single mom Po Ako sir pito po anak ko ako long bumuhay sa kanila ,Dana matulongan nyo Ak… See more"
ek ago,Maria ***********,Shout ou po saudi po
ek ago,Marecil ***********,"hello po sa inyo lahat ako po c Marecil Veloso Terec ofw DTO sa abudhabi muling humingi ng tulong sa inyo na sana ako'y matuling Yong makauwe sa Pinas nagkasakit po ako DTO mga sir hindi po ako pina check,up ng amo ko dahil mahal DW ang babayaran sa h… See more"
ek ago,Emanuel ***********,Doleakap region4a
ek ago,Emanuel ***********,Doleakap region4a
ek ago,Estrella ***********,"Good pm Po,sana Po mapansin niyo,kame Po humihingi tulong na sana matulongan Isang ofw na kabayan na si Jennifer NASA Saudi Po Siya ngaun so ngaun mag 1month na Po Siya Hindi makontact Ng pamilya niya,Ang problem Po Ng kabayan NASA Saudi delay sahod at… See more"
ek ago,Dhais ***********,Good afternoon po sir itanong kolang po aku po 12 years na dto sa amo mula po 2010 Hanggang ngayon isang beses lang po ako naka uwe sa family ko noong 2014 po aku uwe natatandaan ko po narenew kopo OWWA ko noong umuwe ako tapos nitong bumalik ako 2019 … See more
ek ago,Lalaine ***********,Sana all
ek ago,Mylene ***********,Opo malinaw sir
ek ago,Jenalyn ***********,Watching from Saudi Arabia
ek ago,Timmy ***********,Hello po sir & mga maam pwd po hingi ng tulong sa inyu dtu po ako now sa riyadhsg 3years na po ako dtu sa amo ko ngayung November problema ko po ilang beses na po ako nkiusap sa amo ko na magrenew na po ako ng passport ko kc xpired na passport ko noon… See more
ek ago,Jhina ***********,"Hello po...hihingi po sna ako ng tulong para maiuwi na po ng pinas ung abo ng tito ko sa pinas...nsa abu dhabi,uae po ako ngaun"
4 days ago,Cathy ***********,Hello po ask lng po my assistance din poh b pra s mga ex ofw na nag for good bali 8 years po ako Singapore finish contract last February....
ek ago,Cablelan ***********,"Ako po si Lorie joy cablelan 4 years n ako sa november,16,..*******,cp number kopo,andito po ako sa sakaka aljoup saude arabia, malorata agency ko po s pinas at METHAQ po dto,,gusto kona pong mkauwi dhil dami ko ng nraramdan sa ktawan ko,,puros png… See more"
ek ago,Rebecca ***********,Sir mam goidevening im watching frm kuwait noong umuwi ako ng pinas august 27 2o19 nagquarantine ako sa hotel ka sag2an ng covid 19 onlie ako bali pinilapan ko yng sa owwa na may maku2ha ang mga ofw namakaowi pinilapan ko yng aplication sa online na … See more
ek ago,Tin ***********,sir pwde po ako mkhingi ng tulong 3yrs po ako sa abroad
ek ago,Sheryl ***********,"Good morning sana mapansin ito,gusto ko lang nang kaliwanagan kong ano po ang ginagawa nang isang counterpart,? Wala po ba silang karapatan komoha sa mga aplekante lalo na kong bininta na nang amo sa ibang tao,? Wala ba sila karapatan komoha sa aplekan… See more"
ek ago,Sha ***********,hingi po sana kami nq tulong mapauwi unq papa nmi nasa osptl po sa dammam saudi arabia ..nung lunes po hindi n makahinga ang father nmin at hndi na po nakakakain wala pong pakialam ang management ng kumpanya nla sa mga empleydo nila ayaw pong dalhn s … See more
ek ago,Marvin ***********,good eve po sir gusto ko sana humingi ng tulong tungkol po sa anak kopo n nsa dubai egency po sya ngayon kc po nka alis po sya ng pinas n nagdalangvtao po sya at ibinalik po sya ng kanyangvimployer sa egency at dpo sya maka uwi ng pinas dahil kaylanga… See more
ek ago,Regine ***********,Watching from Kuwait
ek ago,Harvee ***********,OWWA Overseas Workers Welfare Administration hello po gud pm po mtgl na po ako ngmmssage dto sa owwa at ngco2mmnt sana mapansin nio po ako 2 buwan po ako di pnasahod ng amo ko sa saudi bago po ako umuwi last yr.gang naun po di pa po kme mkablik abroad … See more
ek ago,Harvee ***********,OWWA Overseas Workers Welfare Administration hello po gud pm po mtgl na po ako ngmmssage dto sa owwa at ngco2mmnt sana mapansin nio po ako 2 buwan po ako di pnasahod ng amo ko sa saudi bago po ako umuwi last yr.gang naun po di pa po kme mkablik abroad … See more
ek ago,Jen ***********,Sir nagsabi po ako sa agency ko tungkol sa setwasyon ko dito sa abudhbi wala po ako pahinga khit isang oras sa isang araw puro trbho wala rest day kahit my lagnat ako alam ng amo n my skit ako pero pinag trbho pa rin ako sir ngaun pag katpos ko ma… See more
ek ago,July ***********,Good day Po Sir or Mam Ako Po umihingi Ng tulong sa into dahil po saginagawa Ng akin amo 3 months kung sahod ndi nila binigay Sakin at lagi po Siyang Galit Ang masama pa mo nun sinasaktan Niya Ako at Minsan Po panis na pagkin binigigay Sakin 9months Pa… See more
ek ago,Bing ***********,Watching from saudi Arabia
ek ago,나토나토 ***********,"Good day po ... sana mapansin po .. hindi lng po para saakin kundi para sa kapwa ko ofw na nagwowork sa bahay ..sana po maisa isa ung agency dto sa buong saudi na makausap at kamustahin yung mga kasambahay na hindi nabbigyan ng day off, maayos na pagka… See more"
ek ago,Jen ***********,Sir sana po mpnsin nio po comment ko gusto ko umalis dito sa amo ko wala akong pahinga puro ako trbho my bb pa po tas tlog ko dito 11 to 5am lagi po naninigaw ung amo ko minsan pag glit kung ano hinahgis nia nag sbi n po ako sa agency ko sa pinas … See more
ek ago,Merlinda ***********,"Hello po sir,, watching from Saudi Arabia"
ek ago,Letecia ***********,Watching from Riyadh po God Bless
ek ago,Marilyn ***********,Hello po watching from lebanon
ek ago,Rhea ***********,Watching po from Saudi Arabia Riyadh
ek ago,Agnes ***********,Good afternoon po from kuwait
ek ago,Julie ***********,Watching from Riyadh Saudi Arabia
ek ago,Ana ***********,Hello po live watching here in kuwait
ek ago,Ed ***********,Good afternoon po watching from Riyadh
ek ago,Marie ***********,Good pm po watching from riyadh
ek ago,Sara ***********,Watching from riyadh saudi arabia
ek ago,Catamara ***********,Good evening po sir watching from riyadh
ek ago,Evans ***********,Hello good afternoon watching from Riyadh Saudi Arabia
ek ago,Jackelene ***********,Hi po... We are watching from Kuwait sir
ek ago,Aquiliz ***********,Good afternoon po watching from UAE..
ek ago,Jonahlyn ***********,Good evening po. Watching from Hongkong.
ek ago,Lie ***********,Good evening po watching fom.Bahrain
ek ago,Jenaline ***********,Good evening po! Watching from Lapu-Lapu City
ek ago,Ailyn ***********,Hello po
ek ago,Jen ***********,sir paano po maka apply scholarship program po ng owwa grade12 na ako sir sana mapinsin nyo po
ek ago,Eric ***********,Praise the LORD!
ek ago,Sha ***********,hingi po sana kami nq tulong mapauwi unq papa nmi nasa osptl po sa dammam saudi arabia ..nung lunes po hindi n makahinga ang father nmin at hndi na po nakakakain wala pong pakialam ang management ng kumpanya nla sa mga empleydo nila ayaw pong dalhn s … See more
ek ago,Portia ***********,Hello po watching from riyadh
ek ago,Elvie ***********,Watching from reyadh
ek ago,Welma ***********,Good evening po watching from Malaysia
ek ago,Roxane ***********,Pnu po mkakha po cash assistance sir mam
ek ago,Abarientos ***********,Hi po watching from Jeddah Saudi Arabia
ek ago,Marco ***********,Good evening sir Watching from Qatar
ek ago,Mae ***********,Hello po .watching from kuwait
ek ago,Neliza ***********,Hello po. Watching from Qatar
ek ago,Rubena ***********,Hello po good pm po watching from qatar..
ek ago,Vhe ***********,"Gud pm po, watching from Al khobar"
ek ago,Sheila ***********,Hello po watching from kuwait
ek ago,Gumera ***********,Di makasama sarepatriation ngaung August 27 22 wala pang exit visa
ek ago,CherryBells ***********,"Watching here in Kuwait
.. Good evening"
ek ago,Ly ***********,Good evening po from hong kong
ek ago,Milrose ***********,Magandang gabi po sa lahat.. watching from taiwan
